Pole Index,Optimized Pole,Optimized Residue,Temperature,Integral Difference,Violations
221,(55.791576419459396+0.00031744156944302654j),(-3744.900489180408-96.71375949811336j),0,0.060561839561630554,0
222,(56.32495002349441+0.0011386043800524369j),(-51956.39401702768-670.2270569972342j),0,5354.295638021429,0
223,(56.5022122584165+0.0016796425857358408j),(-53716.320578298306-1082.7410151571837j),0,5309.295366164604,0
224,(56.89903338334897+0.0004522634649519946j),(-4522.512631506641-191.72670720596372j),9655.172413793103,360.8771620509963,0
225,(57.17079674697183+0.0007204125089783102j),(-47946.84158017397-436.116193255436j),0,5022.091802499158,0
226,(57.72347875752702+0.00022767733219414757j),(-16159.160871167933-46.437926567410436j),0,1546.4583190433073,0
227,(58.15325005422372+0.017074801891204198j),(-270.2642394152505-46.77499593232661j),1724.1379310344828,4.632801995527929,0
228,(58.506409906217655+0.0002782536062439495j),(-31762.45661246191-110.59988363602916j),0,3246.4921747664216,0
229,(58.80476171171837+0.000421939095797319j),(-41177.118248384235-186.87995434972134j),0,4355.530783506116,0
230,(58.86849748713645+0.0015935840624318055j),(-54759.0464117706-1098.8502950177838j),0,5219.2294064037205,0
231,(59.105837276453414+0.0004097319885456637j),(-411.1515626212891-175.23552389844988j),0,0.0071312789600180655,0
232,(58.80476171175408+0.00042194642811210764j),(-2009.1315160957836-137.64435471880356j),0,0.0027886826629427717,0
233,(58.86849750101937+0.0015935893298788528j),(-7097.467297912622-893.6840962100733j),0,0.07630094673880938,1
234,(59.105837274414+0.0004097321645168961j),(-3216.603537695326-526.9843756568503j),6206.896551724139,244.5270524328389,0
235,(59.62382074192675+0.0005083094725968351j),(-45190.72472196684-291.5183372771188j),0,4425.341158894552,0
236,(59.72855263215284+0.0008066892030687001j),(-49608.27780700373-517.5862433445545j),0,4909.577101676448,0
237,(59.9583188555732+0.000247588789994424j),(-28177.45233895349-92.37551905072901j),0,4043.2886870037096,0
238,(60.473134519611804+0.0013396508049101643j),(-52592.06891036462-839.7589538296272j),0,4977.998689718316,0
239,(60.53924347015545+0.00035274745367885885j),(-37150.60814241077-187.3223610223265j),0,3226.9291924432914,0
240,(60.84406298058836+0.0003405839205683492j),(-36005.363976276996-159.51187711287193j),0,3070.624432600012,0
241,(61.01639124020981+0.00037424311091704965j),(-39956.82861009535-207.59206875976278j),0,3889.200536555335,0
242,(61.64414002835373+0.0005350028136472672j),(-4555.906758274053-253.14662281206137j),5862.068965517242,299.112290234932,0
243,(61.99999999924016+0.00043637031052234926j),(-41435.50609515616-221.7495215032422j),0,4001.959621291818,1
244,(62.0644825952523+0.0005248971152038706j),(-44086.583660439144-298.7875405695214j),0,4292.351210654227,0
245,(62.22539674404845+0.0003151451169003394j),(-2491.876613921673-116.12134212820412j),0,0.16225889494261522,0
246,(61.999999998920615+0.0004363719300842606j),(-2923.1816393133686-176.95955618835436j),0,0.0109330877704941,0
247,(62.064482595389094+0.0005248941321621204j),(-6225.234279216997-244.96752260193946j),0,0.14363310328536474,0
